date,station,aod_047,pm25
2021-10-26,"Mandir Marg, New Delhi - DPCC",0.5265,79.95652173913044
2021-10-26,"Moti Doongri, Alwar - RSPCB",0.621,35.146206896551725
2021-10-26,"Najafgarh, Delhi - DPCC",0.536,57.42857142857143
2021-10-26,"Nehru Nagar, Delhi - DPCC",0.579,89.95238095238095
2021-10-26,"New Collectorate, Baghpat - UPPCB",0.447,75.04878048780488
2021-10-26,New Delhi,0.5785,73.625
2021-10-26,"North Campus, DU, Delhi - IMD",0.615,76.65758620689655
2021-10-26,"Okhla Phase-2, Delhi - DPCC",0.6145,81.15789473684211
2021-10-26,"Omex Eternity, Vrindavan - UPPCB",0.565,80.89926829268292
2021-10-26,"Punjabi Bagh, Delhi - DPCC",0.6005,87.96296296296296
2021-10-26,"R K Puram, Delhi - DPCC",0.6015,59.44444444444444
2021-10-26,"Rohini, Delhi - DPCC",0.4915,84.71428571428571
2021-10-26,"Sanjay Nagar, Ghaziabad - UPPCB",0.4845,99.0
2021-10-26,"Sector 11, Faridabad - HSPCB",0.517,111.22166666666666
2021-10-26,"Sector- 16A, Faridabad - HSPCB",0.5145,82.70731707317073
2021-10-26,"Shyam Nagar, Palwal - HSPCB",0.71,55.84297297297297
2021-10-26,"Sri Aurobindo Marg, Delhi - DPCC",0.5315,70.46153846153847
2021-10-26,"Vasundhara, Ghaziabad - UPPCB",0.562,102.09756097560975
2021-10-26,"Vikas Sadan, Gurugram - HSPCB",0.556,19.637931034482758
2021-10-26,"Vivek Vihar, Delhi - DPCC",0.5675,57.54545454545455
2021-10-27,"Alipur, Delhi - DPCC",1.0515,112.09677419354838
2021-10-27,"Anand Vihar, Delhi - DPCC",1.0745,125.88461538461539
2021-10-27,"Ashok Vihar, Delhi - DPCC",1.093,74.28571428571429
2021-10-27,"Bawana, Delhi - DPCC",1.1065,143.875
2021-10-27,"Burari Crossing, New Delhi - IMD",0.719,73.52829268292683
2021-10-27,"Chandni Chowk, Delhi - IITM",1.053,56.540909090909096
2021-10-27,"Dwarka-Sector 8, Delhi - DPCC ",1.095,117.29166666666667
2021-10-27,"Ganga Nagar, Meerut - UPPCB",0.6725,139.64285714285714
2021-10-27,"ITO, Delhi - CPCB",1.0255,133.14285714285714
2021-10-27,"Indirapuram, Ghaziabad - UPPCB",1.066,138.4878048780488
2021-10-27,"Jai Bhim Nagar, Meerut - UPPCB",0.75,137.96428571428572
2021-10-27,"Knowledge Park - V, Greater Noida - UPPCB",1.048,129.72340425531914
2021-10-27,"MD University, Rohtak - HSPCB",1.045,106.42139534883721
2021-10-27,"Major Dhyan Chand National Stadium, Delhi - DPCC",1.068,116.28
2021-10-27,"Mandir Marg, New Delhi - DPCC",1.056,120.4375
2021-10-27,"Moti Doongri, Alwar - RSPCB",0.537,51.64
2021-10-27,"Najafgarh, Delhi - DPCC",0.9975,88.47826086956522
2021-10-27,"Nehru Nagar, Delhi - DPCC",1.215,142.24
2021-10-27,"New Collectorate, Baghpat - UPPCB",0.769,129.77272727272728
2021-10-27,New Delhi,1.061,121.16666666666667
2021-10-27,"North Campus, DU, Delhi - IMD",1.122,115.58521739130435
2021-10-27,"Okhla Phase-2, Delhi - DPCC",1.0205,115.75
2021-10-27,"Omex Eternity, Vrindavan - UPPCB",1.01,131.24605263157895
2021-10-27,"Punjabi Bagh, Delhi - DPCC",1.154,136.72727272727272
2021-10-27,"R K Puram, Delhi - DPCC",0.9985,72.1
2021-10-27,"Rohini, Delhi - DPCC",1.153,128.77272727272728
2021-10-27,"Sanjay Nagar, Ghaziabad - UPPCB",1.102,142.48888888888888
2021-10-27,"Sector 11, Faridabad - HSPCB",1.0825,155.8951612903226
2021-10-27,"Sector- 16A, Faridabad - HSPCB",1.0545,110.2051282051282
2021-10-27,"Shyam Nagar, Palwal - HSPCB",0.856,34.80241379310345
2021-10-27,"Sri Aurobindo Marg, Delhi - DPCC",0.9725,100.19047619047619
2021-10-27,"Vasundhara, Ghaziabad - UPPCB",1.072,142.21428571428572
2021-10-27,"Vikas Sadan, Gurugram - HSPCB",1.065,21.87222222222222
2021-10-27,"Vivek Vihar, Delhi - DPCC",1.0955,68.0
2021-10-28,"Alipur, Delhi - DPCC",0.5195,140.74285714285713
2021-10-28,"Anand Vihar, Delhi - DPCC",0.699,135.20833333333334
2021-10-28,"Ashok Vihar, Delhi - DPCC",0.6875,71.5
2021-10-28,"Bawana, Delhi - DPCC",0.7165,169.1627906976744
2021-10-28,"Burari Crossing, New Delhi - IMD",0.682,49.58615384615384
2021-10-28,"Chandni Chowk, Delhi - IITM",0.7625,107.41190476190476
2021-10-28,"Dwarka-Sector 8, Delhi - DPCC ",0.857,139.56521739130434
2021-10-28,"Ganga Nagar, Meerut - UPPCB",0.5445,126.90697674418605
2021-10-28,"ITO, Delhi - CPCB",0.717,98.67647058823529
2021-10-28,"Indirapuram, Ghaziabad - UPPCB",0.6375,143.8409090909091
2021-10-28,"Jai Bhim Nagar, Meerut - UPPCB",0.5405,107.75
2021-10-28,"Knowledge Park - V, Greater Noida - UPPCB",0.719,135.4090909090909
2021-10-28,"MD University, Rohtak - HSPCB",0.8965,128.4858139534884
2021-10-28,"Major Dhyan Chand National Stadium, Delhi - DPCC",0.7125,119.22222222222223
2021-10-28,"Mandir Marg, New Delhi - DPCC",0.7175,122.90625
2021-10-28,"Moti Doongri, Alwar - RSPCB",0.631,51.170869565217394
2021-10-28,"Najafgarh, Delhi - DPCC",0.76,119.57142857142857
2021-10-28,"Nehru Nagar, Delhi - DPCC",0.7175,135.13636363636363
2021-10-28,"New Collectorate, Baghpat - UPPCB",0.513,135.97727272727272
2021-10-28,New Delhi,0.8025,123.66666666666667
2021-10-28,"North Campus, DU, Delhi - IMD",0.7465,113.94357142857143
2021-10-28,"Okhla Phase-2, Delhi - DPCC",0.7535,126.81481481481481
2021-10-28,"Omex Eternity, Vrindavan - UPPCB",0.9245,110.5375
2021-10-28,"Punjabi Bagh, Delhi - DPCC",0.763,154.93548387096774
2021-10-28,"R K Puram, Delhi - DPCC",0.8105,47.1764705882353
2021-10-28,"Rohini, Delhi - DPCC",0.691,141.95238095238096
2021-10-28,"Sanjay Nagar, Ghaziabad - UPPCB",0.56,162.97619047619048
2021-10-28,"Sector 11, Faridabad - HSPCB",0.7525,163.61925
2021-10-28,"Sector- 16A, Faridabad - HSPCB",0.7275,121.79545454545455
2021-10-28,"Shyam Nagar, Palwal - HSPCB",0.78,41.55676470588236
2021-10-28,"Sri Aurobindo Marg, Delhi - DPCC",0.7315,111.52631578947368
2021-10-28,"Vasundhara, Ghaziabad - UPPCB",0.657,148.2
2021-10-28,"Vikas Sadan, Gurugram - HSPCB",0.7735,88.5939393939394
2021-10-28,"Vivek Vihar, Delhi - DPCC",0.6455,67.0
2021-10-29,"Indirapuram, Ghaziabad - UPPCB",0.7495,207.0
2021-10-29,"Knowledge Park - V, Greater Noida - UPPCB",0.77,155.0
2021-10-29,"Moti Doongri, Alwar - RSPCB",0.78,53.94
2021-10-29,"New Collectorate, Baghpat - UPPCB",0.847,196.0
2021-10-29,New Delhi,0.864,156.0
2021-10-29,"North Campus, DU, Delhi - IMD",0.9895,192.82
2021-10-29,"Sanjay Nagar, Ghaziabad - UPPCB",0.8295,266.0
2021-10-29,"Sector- 16A, Faridabad - HSPCB",0.9355,167.0
2021-10-29,"Vasundhara, Ghaziabad - UPPCB",0.709,217.0
2021-10-30,"Alipur, Delhi - DPCC",0.374,154.58695652173913
2021-10-30,"Anand Vihar, Delhi - DPCC",0.4105,140.0
2021-10-30,"Ashok Vihar, Delhi - DPCC",0.3835,52.25
2021-10-30,"Bawana, Delhi - DPCC",0.345,153.25
2021-10-30,"Burari Crossing, New Delhi - IMD",0.358,50.809000000000005
2021-10-30,"Chandni Chowk, Delhi - IITM",0.4175,107.07209302325582
2021-10-30,"Dwarka-Sector 8, Delhi - DPCC ",0.5915,133.3913043478261
2021-10-30,"Ganga Nagar, Meerut - UPPCB",0.334,140.45454545454547
2021-10-30,"ITO, Delhi - CPCB",0.3905,129.57894736842104
2021-10-30,"Indirapuram, Ghaziabad - UPPCB",0.429,149.8780487804878
2021-10-30,"Jai Bhim Nagar, Meerut - UPPCB",0.3625,139.4
2021-10-30,"Knowledge Park - V, Greater Noida - UPPCB",0.451,141.95555555555555
2021-10-30,"MD University, Rohtak - HSPCB",0.547,124.9206976744186
2021-10-30,"Major Dhyan Chand National Stadium, Delhi - DPCC",0.4215,125.1304347826087
2021-10-30,"Mandir Marg, New Delhi - DPCC",0.413,128.94285714285715
2021-10-30,"Moti Doongri, Alwar - RSPCB",1.333,61.771875
2021-10-30,"Najafgarh, Delhi - DPCC",0.532,106.1590909090909
2021-10-30,"Nehru Nagar, Delhi - DPCC",0.4455,131.56
2021-10-30,"New Collectorate, Baghpat - UPPCB",0.3205,157.93478260869566
2021-10-30,New Delhi,0.436,122.78260869565217
2021-10-30,"North Campus, DU, Delhi - IMD",0.416,134.38666666666666
2021-10-30,"Okhla Phase-2, Delhi - DPCC",0.4985,120.28
2021-10-30,"Omex Eternity, Vrindavan - UPPCB",0.9095,137.83386363636362
2021-10-30,"Punjabi Bagh, Delhi - DPCC",0.4345,142.3
2021-10-30,"R K Puram, Delhi - DPCC",0.5015,36.85294117647059
2021-10-30,"Rohini, Delhi - DPCC",0.3995,114.61111111111111
2021-10-30,"Sanjay Nagar, Ghaziabad - UPPCB",0.3655,187.21951219512195
2021-10-30,"Sector 11, Faridabad - HSPCB",0.489,77.54894736842105
2021-10-30,"Sector- 16A, Faridabad - HSPCB",0.5,116.67441860465117
2021-10-30,"Shyam Nagar, Palwal - HSPCB",0.544,30.651612903225807
2021-10-30,"Sri Aurobindo Marg, Delhi - DPCC",0.4945,92.58064516129032
2021-10-30,"Vasundhara, Ghaziabad - UPPCB",0.458,150.3181818181818
2021-10-30,"Vikas Sadan, Gurugram - HSPCB",0.674,122.58285714285714
2021-10-31,"Alipur, Delhi - DPCC",0.782,155.275
2021-10-31,"Anand Vihar, Delhi - DPCC",0.8515,129.8695652173913
2021-10-31,"Ashok Vihar, Delhi - DPCC",0.806,76.375
2021-10-31,"Bawana, Delhi - DPCC",0.8145,150.26666666666668
2021-10-31,"Burari Crossing, New Delhi - IMD",0.922,91.20125
2021-10-31,"Chandni Chowk, Delhi - IITM",0.8075,57.82619047619047
2021-10-31,"Dwarka-Sector 8, Delhi - DPCC ",0.794,133.08
2021-10-31,"Ganga Nagar, Meerut - UPPCB",1.035,191.6
2021-10-31,"ITO, Delhi - CPCB",0.826,124.57894736842105
2021-10-31,"Indirapuram, Ghaziabad - UPPCB",0.8755,167.3181818181818
2021-10-31,"Jai Bhim Nagar, Meerut - UPPCB",1.0865,186.74418604651163
2021-10-31,"Knowledge Park - V, Greater Noida - UPPCB",0.858,161.86363636363637
2021-10-31,"MD University, Rohtak - HSPCB",0.794,113.8660465116279
2021-10-31,"Major Dhyan Chand National Stadium, Delhi - DPCC",0.801,120.47826086956522
2021-10-31,"Mandir Marg, New Delhi - DPCC",0.817,105.35483870967742
2021-10-31,"Moti Doongri, Alwar - RSPCB",0.5955,49.20885714285714
2021-10-31,"Najafgarh, Delhi - DPCC",0.684,90.51351351351352
2021-10-31,"Nehru Nagar, Delhi - DPCC",0.8315,162.07692307692307
2021-10-31,"New Collectorate, Baghpat - UPPCB",0.8385,156.9090909090909
2021-10-31,New Delhi,0.828,107.91666666666667
2021-10-31,"North Campus, DU, Delhi - IMD",0.8125,129.79586956521737
2021-10-31,"Okhla Phase-2, Delhi - DPCC",0.807,127.125
2021-10-31,"Omex Eternity, Vrindavan - UPPCB",1.011,144.26422222222223
2021-10-31,"Punjabi Bagh, Delhi - DPCC",0.8095,148.4516129032258
2021-10-31,"R K Puram, Delhi - DPCC",0.77,59.93333333333333
2021-10-31,"Rohini, Delhi - DPCC",0.8295,115.73333333333333
2021-10-31,"Sanjay Nagar, Ghaziabad - UPPCB",0.862,184.2093023255814
2021-10-31,"Sector- 16A, Faridabad - HSPCB",0.699,165.61904761904762
2021-10-31,"Shyam Nagar, Palwal - HSPCB",0.6535,28.823214285714283
2021-10-31,"Sri Aurobindo Marg, Delhi - DPCC",0.826,105.04545454545455
2021-10-31,"Vasundhara, Ghaziabad - UPPCB",0.9065,184.33333333333334
2021-10-31,"Vikas Sadan, Gurugram - HSPCB",0.7385,137.6921052631579
2021-10-31,"Vivek Vihar, Delhi - DPCC",0.928,99.5
2021-11-01,"Alipur, Delhi - DPCC",1.277,185.41304347826087
2021-11-01,"Anand Vihar, Delhi - DPCC",1.3035,116.03846153846153
2021-11-01,"Ashok Vihar, Delhi - DPCC",1.334,137.42307692307693
2021-11-01,"Bawana, Delhi - DPCC",1.0225,185.04651162790697
2021-11-01,"Burari Crossing, New Delhi - IMD",1.313,106.96113636363636
2021-11-01,"Chandni Chowk, Delhi - IITM",1.1575,55.88809523809524
2021-11-01,"Dwarka-Sector 8, Delhi - DPCC ",0.802,119.29166666666667
2021-11-01,"Ganga Nagar, Meerut - UPPCB",0.8935,153.21951219512195
2021-11-01,"ITO, Delhi - CPCB",1.1425,177.2608695652174
2021-11-01,"Indirapuram, Ghaziabad - UPPCB",1.3265,147.53488372093022
2021-11-01,"Jai Bhim Nagar, Meerut - UPPCB",0.9045,157.87179487179486
2021-11-01,"Knowledge Park - V, Greater Noida - UPPCB",1.389,150.33333333333334
2021-11-01,"MD University, Rohtak - HSPCB",0.8745,126.0495652173913
2021-11-01,"Major Dhyan Chand National Stadium, Delhi - DPCC",1.148,151.83333333333334
2021-11-01,"Mandir Marg, New Delhi - DPCC",1.126,131.8709677419355
2021-11-01,"Moti Doongri, Alwar - RSPCB",0.54,53.61363636363637
2021-11-01,"Najafgarh, Delhi - DPCC",0.68,117.93181818181819
2021-11-01,"Nehru Nagar, Delhi - DPCC",1.1105,167.1
2021-11-01,"New Collectorate, Baghpat - UPPCB",1.635,180.09302325581396
2021-11-01,New Delhi,1.168,123.875
2021-11-01,"North Campus, DU, Delhi - IMD",1.171,135.8009523809524
2021-11-01,"Okhla Phase-2, Delhi - DPCC",1.0155,150.2173913043478
2021-11-01,"Omex Eternity, Vrindavan - UPPCB",0.662,129.75333333333333
2021-11-01,"Punjabi Bagh, Delhi - DPCC",1.134,130.6451612903226
2021-11-01,"R K Puram, Delhi - DPCC",0.9205,150.65714285714284
2021-11-01,"Rohini, Delhi - DPCC",1.241,141.33333333333334
2021-11-01,"Sanjay Nagar, Ghaziabad - UPPCB",1.456,215.53658536585365
2021-11-01,"Sector 11, Faridabad - HSPCB",1.0185,173.74805555555557
2021-11-01,"Sector- 16A, Faridabad - HSPCB",1.003,166.27027027027026
2021-11-01,"Shyam Nagar, Palwal - HSPCB",0.8055,47.803617021276594
2021-11-01,"Sri Aurobindo Marg, Delhi - DPCC",0.822,121.04444444444445
2021-11-01,"Vasundhara, Ghaziabad - UPPCB",1.3655,136.38709677419354
2021-11-01,"Vikas Sadan, Gurugram - HSPCB",0.7245,123.83913043478262
2021-11-01,"Vivek Vihar, Delhi - DPCC",1.3365,152.08
2021-11-02,"Alipur, Delhi - DPCC",0.932,185.79310344827587
2021-11-02,"Anand Vihar, Delhi - DPCC",1.0715,130.04
2021-11-02,"Ashok Vihar, Delhi - DPCC",1.0455,145.22222222222223
2021-11-02,"Bawana, Delhi - DPCC",1.0335,177.4318181818182
2021-11-02,"Burari Crossing, New Delhi - IMD",0.9855,106.25049999999999
2021-11-02,"Chandni Chowk, Delhi - IITM",1.04,43.135714285714286
2021-11-02,"Dwarka-Sector 8, Delhi - DPCC ",1.0675,126.53846153846153
2021-11-02,"Ganga Nagar, Meerut - UPPCB",0.9895,135.5581395348837
2021-11-02,"ITO, Delhi - CPCB",1.0485,148.59259259259258
2021-11-02,"Indirapuram, Ghaziabad - UPPCB",1.0555,159.0
2021-11-02,"Jai Bhim Nagar, Meerut - UPPCB",0.9735,127.91891891891892
2021-11-02,"Knowledge Park - V, Greater Noida - UPPCB",1.083,137.76923076923077
2021-11-02,"MD University, Rohtak - HSPCB",1.13,118.38842105263159
2021-11-02,"Major Dhyan Chand National Stadium, Delhi - DPCC",1.0845,134.95833333333334
2021-11-02,"Mandir Marg, New Delhi - DPCC",1.069,123.0
2021-11-02,"Moti Doongri, Alwar - RSPCB",0.7975,55.26172413793103
2021-11-02,"Najafgarh, Delhi - DPCC",1.024,125.27777777777777
2021-11-02,"Nehru Nagar, Delhi - DPCC",1.0005,175.5
2021-11-02,"New Collectorate, Baghpat - UPPCB",1.0515,161.7948717948718
2021-11-02,New Delhi,1.0485,127.66666666666667
2021-11-02,"North Campus, DU, Delhi - IMD",1.054,127.31285714285715
2021-11-02,"Okhla Phase-2, Delhi - DPCC",1.017,136.7826086956522
2021-11-02,"Omex Eternity, Vrindavan - UPPCB",1.0285,133.15405405405406
2021-11-02,"Punjabi Bagh, Delhi - DPCC",1.046,131.80645161290323
2021-11-02,"R K Puram, Delhi - DPCC",1.037,136.275
2021-11-02,"Rohini, Delhi - DPCC",1.043,130.11764705882354
2021-11-02,"Sanjay Nagar, Ghaziabad - UPPCB",1.0865,176.6818181818182
2021-11-02,"Sector 11, Faridabad - HSPCB",0.9785,175.25225
2021-11-02,"Sector- 16A, Faridabad - HSPCB",0.9875,152.07894736842104
2021-11-02,"Shyam Nagar, Palwal - HSPCB",1.125,68.10511111111111
2021-11-02,"Sri Aurobindo Marg, Delhi - DPCC",0.9965,128.95348837209303
2021-11-02,"Vasundhara, Ghaziabad - UPPCB",1.0765,160.51111111111112
2021-11-02,"Vikas Sadan, Gurugram - HSPCB",1.03,132.9952380952381
2021-11-02,"Vivek Vihar, Delhi - DPCC",1.08,164.83333333333334
2021-11-03,"Ashok Vihar, Delhi - DPCC",1.318,204.59259259259258
2021-11-03,"Bawana, Delhi - DPCC",1.264,226.78571428571428
2021-11-03,"Chandni Chowk, Delhi - IITM",1.312,92.93170731707316
2021-11-03,"Dwarka-Sector 8, Delhi - DPCC ",1.214,174.125
2021-11-03,"Ganga Nagar, Meerut - UPPCB",0.978,184.35714285714286
2021-11-03,"ITO, Delhi - CPCB",1.305,186.0681818181818
2021-11-03,"Indirapuram, Ghaziabad - UPPCB",1.031,239.36111111111111
2021-11-03,"Jai Bhim Nagar, Meerut - UPPCB",1.0285,169.97619047619048
2021-11-03,"MD University, Rohtak - HSPCB",1.34,156.69704545454545
2021-11-03,"Major Dhyan Chand National Stadium, Delhi - DPCC",1.274,169.15384615384616
2021-11-03,"Mandir Marg, New Delhi - DPCC",1.265,157.9375
2021-11-03,"Moti Doongri, Alwar - RSPCB",0.837,71.18970588235294
2021-11-03,"Najafgarh, Delhi - DPCC",1.3205,153.9090909090909
2021-11-03,"Nehru Nagar, Delhi - DPCC",1.268,242.35
2021-11-03,"New Collectorate, Baghpat - UPPCB",1.222,215.14634146341464
2021-11-03,New Delhi,1.31,155.45833333333334
2021-11-03,"North Campus, DU, Delhi - IMD",1.295,163.57549999999998
2021-11-03,"Okhla Phase-2, Delhi - DPCC",1.287,198.21052631578948
2021-11-03,"Omex Eternity, Vrindavan - UPPCB",1.05,162.42756756756756
2021-11-03,"Punjabi Bagh, Delhi - DPCC",1.28,187.51612903225808
2021-11-03,"R K Puram, Delhi - DPCC",1.249,77.5111111111111
2021-11-03,"Rohini, Delhi - DPCC",1.4,149.0
2021-11-03,"Shyam Nagar, Palwal - HSPCB",1.1705,73.08025
2021-11-03,"Sri Aurobindo Marg, Delhi - DPCC",1.262,151.05
2021-11-03,"Vasundhara, Ghaziabad - UPPCB",1.071,210.61764705882354
2021-11-03,"Vikas Sadan, Gurugram - HSPCB",1.122,156.1159090909091
2021-11-04,"Alipur, Delhi - DPCC",2.513,347.5
2021-11-04,"Anand Vihar, Delhi - DPCC",2.415,296.61538461538464
2021-11-04,"Ashok Vihar, Delhi - DPCC",2.472,327.94444444444446
2021-11-04,"Bawana, Delhi - DPCC",2.552,370.42857142857144
2021-11-04,"Burari Crossing, New Delhi - IMD",2.347,256.83903225806455
2021-11-04,"Chandni Chowk, Delhi - IITM",2.377,147.47222222222223
2021-11-04,"Dwarka-Sector 8, Delhi - DPCC ",2.558,328.15384615384613
2021-11-04,"Ganga Nagar, Meerut - UPPCB",1.7745,174.24137931034483
2021-11-04,"ITO, Delhi - CPCB",2.4815,332.5
2021-11-04,"Indirapuram, Ghaziabad - UPPCB",2.1805,281.2857142857143
2021-11-04,"Jai Bhim Nagar, Meerut - UPPCB",1.5665,212.3125
2021-11-04,"Knowledge Park - V, Greater Noida - UPPCB",2.638,209.6
2021-11-04,"Major Dhyan Chand National Stadium, Delhi - DPCC",2.631,305.2105263157895
2021-11-04,"Mandir Marg, New Delhi - DPCC",2.747,328.57142857142856
2021-11-04,"Moti Doongri, Alwar - RSPCB",2.014,99.71971428571429
2021-11-04,"Najafgarh, Delhi - DPCC",2.462,285.3529411764706
2021-11-04,"Nehru Nagar, Delhi - DPCC",2.431,343.57142857142856
2021-11-04,"New Collectorate, Baghpat - UPPCB",2.167,274.3243243243243
2021-11-04,New Delhi,2.4775,292.7692307692308
2021-11-04,"North Campus, DU, Delhi - IMD",2.672,291.8688888888889
2021-11-04,"Okhla Phase-2, Delhi - DPCC",2.361,325.47058823529414
2021-11-04,"Omex Eternity, Vrindavan - UPPCB",2.273,216.3152380952381
2021-11-04,"Punjabi Bagh, Delhi - DPCC",2.472,345.95
2021-11-04,"R K Puram, Delhi - DPCC",2.537,164.76
2021-11-04,"Rohini, Delhi - DPCC",2.526,374.4
2021-11-04,"Sanjay Nagar, Ghaziabad - UPPCB",1.8435,267.8666666666667
2021-11-04,"Sector 11, Faridabad - HSPCB",2.2075,302.73310344827587
2021-11-04,"Sector- 16A, Faridabad - HSPCB",2.3055,294.55172413793105
2021-11-04,"Shyam Nagar, Palwal - HSPCB",1.98,108.88282608695651
2021-11-04,"Sri Aurobindo Marg, Delhi - DPCC",2.391,285.9583333333333
2021-11-04,"Vasundhara, Ghaziabad - UPPCB",2.1455,298.82758620689657
2021-11-04,"Vikas Sadan, Gurugram - HSPCB",2.306,271.98709677419356
2021-11-04,"Vivek Vihar, Delhi - DPCC",2.3565,335.5625
2021-11-05,"Alipur, Delhi - DPCC",3.018,372.30555555555554
2021-11-05,"Ashok Vihar, Delhi - DPCC",3.137,354.04545454545456
2021-11-05,"Bawana, Delhi - DPCC",3.12,353.0833333333333
2021-11-05,"Burari Crossing, New Delhi - IMD",3.008,252.76238095238097
2021-11-05,"MD University, Rohtak - HSPCB",3.307,246.29813953488372
2021-11-05,"Najafgarh, Delhi - DPCC",2.951,287.7241379310345
2021-11-05,"New Collectorate, Baghpat - UPPCB",3.075,348.390243902439
2021-11-05,"Punjabi Bagh, Delhi - DPCC",3.032,360.6521739130435
2021-11-05,"Rohini, Delhi - DPCC",3.007,383.2
2021-11-05,"Sanjay Nagar, Ghaziabad - UPPCB",2.723,331.73333333333335
2021-11-06,"Alipur, Delhi - DPCC",1.3295,317.64516129032256
2021-11-06,"Anand Vihar, Delhi - DPCC",1.7145,323.9
2021-11-06,"Ashok Vihar, Delhi - DPCC",1.64,345.8787878787879
2021-11-06,"Bawana, Delhi - DPCC",1.7405,346.5833333333333
2021-11-06,"Burari Crossing, New Delhi - IMD",1.6275,231.2707142857143
2021-11-06,"Chandni Chowk, Delhi - IITM",1.691,258.69375
2021-11-06,"Dwarka-Sector 8, Delhi - DPCC ",2.36,326.6363636363636
2021-11-06,"Ganga Nagar, Meerut - UPPCB",1.0575,187.38095238095238
2021-11-06,"ITO, Delhi - CPCB",1.8235,341.125
2021-11-06,"Indirapuram, Ghaziabad - UPPCB",1.713,328.97222222222223
2021-11-06,"Jai Bhim Nagar, Meerut - UPPCB",1.101,166.07142857142858
2021-11-06,"Knowledge Park - V, Greater Noida - UPPCB",1.6655,250.97560975609755
2021-11-06,"MD University, Rohtak - HSPCB",2.335,236.25521739130434
2021-11-06,"Major Dhyan Chand National Stadium, Delhi - DPCC",1.872,318.94444444444446
2021-11-06,"Mandir Marg, New Delhi - DPCC",1.862,346.56666666666666
2021-11-06,"Moti Doongri, Alwar - RSPCB",1.325,74.62060606060606
2021-11-06,"Najafgarh, Delhi - DPCC",2.5945,274.6
2021-11-06,"Nehru Nagar, Delhi - DPCC",2.023,356.63157894736844
2021-11-06,"New Collectorate, Baghpat - UPPCB",1.2145,260.68
2021-11-06,New Delhi,1.811,314.1111111111111
2021-11-06,"North Campus, DU, Delhi - IMD",1.9755,309.5005263157895
2021-11-06,"Okhla Phase-2, Delhi - DPCC",1.9865,347.46153846153845
2021-11-06,"Omex Eternity, Vrindavan - UPPCB",2.431,246.08133333333333
2021-11-06,"Punjabi Bagh, Delhi - DPCC",2.0605,357.7586206896552
2021-11-06,"R K Puram, Delhi - DPCC",2.2345,97.64516129032258
2021-11-06,"Rohini, Delhi - DPCC",1.713,356.5217391304348
2021-11-06,"Sanjay Nagar, Ghaziabad - UPPCB",1.382,282.4166666666667
2021-11-06,"Sector 11, Faridabad - HSPCB",2.454,341.7914285714286
2021-11-06,"Sector- 16A, Faridabad - HSPCB",2.208,341.48387096774195
2021-11-06,"Shyam Nagar, Palwal - HSPCB",2.3085,104.28266666666667
2021-11-06,"Sri Aurobindo Marg, Delhi - DPCC",2.0955,322.2142857142857
2021-11-06,"Vasundhara, Ghaziabad - UPPCB",1.7315,340.90909090909093
2021-11-06,"Vikas Sadan, Gurugram - HSPCB",2.4405,308.9769230769231
2021-11-06,"Vivek Vihar, Delhi - DPCC",1.687,348.42105263157896
2021-11-07,"Alipur, Delhi - DPCC",1.1755,271.48275862068965
2021-11-07,"Anand Vihar, Delhi - DPCC",1.6985,241.76
2021-11-07,"Ashok Vihar, Delhi - DPCC",1.514,281.57142857142856
2021-11-07,"Bawana, Delhi - DPCC",1.337,304.64
2021-11-07,"Burari Crossing, New Delhi - IMD",1.378,185.54795454545453
2021-11-07,"Chandni Chowk, Delhi - IITM",1.586,147.535
2021-11-07,"Dwarka-Sector 8, Delhi - DPCC ",1.215,231.03846153846155
2021-11-07,"Ganga Nagar, Meerut - UPPCB",1.2855,194.28571428571428
2021-11-07,"ITO, Delhi - CPCB",1.493,238.11111111111111
2021-11-07,"Indirapuram, Ghaziabad - UPPCB",1.762,291.675
2021-11-07,"Jai Bhim Nagar, Meerut - UPPCB",1.2435,239.8
2021-11-07,"Knowledge Park - V, Greater Noida - UPPCB",1.4985,186.47727272727272
2021-11-07,"MD University, Rohtak - HSPCB",1.486,181.10999999999999
